,Issue,Varname,House,Date,Topic,Subcode,L1,L2,L3,L4,C2,C3,C4,C5,Other,Index,Source,N,Totcheck,Agenda1,Agenda2,Scope,raceoutcome,racespenddo,raceaa,aidtoblacks,EqualOpp,Added,date,f_date,period,value,GAYWED,GAYWEDPSR,GAYMARNY,HOMOMAR,GAYAMEND,PSGAYUN,GAYWEDABC,ABCCU,GAYWEDFOX,ABCBAN,CIVUNION,MARRIAGE,BANMAR,MARHOMO,GAYMAR,mood,tone,pro,anti,stories,prev_mood,mood_diff,pro_max,anti_max,dom_pro,dom_anti,surge_pro_abs,surge_pro,surge_anti_abs,surge_anti,tone_surge,tone_surge_abs,tone_max_diff,tone_dom_diff,surge_diff,surge_diff_abs
58,same-sex,GAYMARNY,CBSNYT,9/10/11,150,151,38.0,27.0,,,,,,28.0,7.0,69.89,USCBSNYT.091611A.R089,1452,100.0,200,210,0,0,0,0,0,1,0,2011-09-10,2011.69041096,1023,0.6989,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.532308923089,0.49384788307,0.665844810132,0.171996927061,114.0,0.5227857431,0.00952317998928,0.181676142663,0.0343347142812,0.0686460185375,0.000341916090429,9.31477863152,0.135160625797,1.00540270782,0.0192407762913,0.060429424911,-49.888863579,0.147341428382,0.0683041024471,0.115919849506,8.30937592371
171,same-sex,GAYWEDPSR,PSRA,9/22/11,150,151,46.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,9.0,51.11,USPSRA.110311.R69B,2410,99.0,200,210,0,0,0,0,0,1,0,2011-09-22,2011.72328767,1025,0.5111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530309530468,0.335384923103,0.566231658103,0.230846735,39.0,0.523614905499,0.00669462496896,0.142566371282,0.0740909009188,0.0417486127791,0.0337756000581,0.0,0.0,0.0,0.0,-0.130339463833,-130.828823562,0.0684754703627,0.007973012721,0.0,0.0
170,same-sex,GAYWEDPSR,PRRI,9/22/11,150,151,24.0,24.0,0.0,0.0,0.0,0.0,20.0,26.0,6.0,51.06,USPRRI.11VALUES.R08B,1505,100.0,200,210,0,0,0,0,0,1,0,2011-09-22,2011.72328767,1025,0.5106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529809530468,0.335384923103,0.566231658103,0.230846735,39.0,0.523614905499,0.00619462496896,0.142566371282,0.0740909009188,0.0417486127791,0.0337756000581,0.0,0.0,0.0,0.0,-0.130339463833,-130.828823562,0.0684754703627,0.007973012721,0.0,0.0
132,same-sex,GAYWED,GALLUP,12/15/11,150,151,48.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,4.0,50.0,USGALLUP.201122.Q23,1019,100.0,200,210,0,0,0,0,0,1,10/15/12,2011-12-15,2011.95342466,1037,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.380371388962,0.592693415019,0.212322026057,53.0,0.528612095799,-0.0286120957986,0.155338102929,0.0622572218339,0.0039962963798,0.00426573407328,4.02773418491,0.0575430966424,1.5942794693,0.0235898742254,0.0388939299623,5.476152878,0.0930808810948,-0.000269437693482,0.033953222417,2.43345471561
59,same-sex,GAYMARNY,CBSNYT,2/8/12,150,151,40.0,23.0,,,,,,31.0,6.0,67.0,USCBSNYT.021412A.R70,1197,100.0,200,210,0,0,0,0,0,1,10/15/12,2012-02-08,2012.10382514,1045,0.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.503408923089,0.473673502088,0.630334452531,0.156660950442,113.0,0.531964241793,-0.0285553187041,0.244734208479,0.0728859499532,0.116993401464,0.0405452698307,19.6338498111,0.0933924019302,4.93647958751,0.0106287281193,0.0933021131262,33.365422121,0.171848258526,0.076448131633,0.0827636738109,14.6973702235
60,same-sex,GAYMARNY,CBSNYT,2/12/12,150,151,38.0,24.0,,,,,,33.0,5.0,65.26,USCBSNYT.051412.R08,615,100.0,200,210,0,0,0,0,0,1,7/5/15,2012-02-12,2012.1147541,1045,0.6526,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.486008923089,0.473673502088,0.630334452531,0.156660950442,113.0,0.531964241793,-0.0459553187041,0.244734208479,0.0728859499532,0.116993401464,0.0405452698307,19.6338498111,0.0933924019302,4.93647958751,0.0106287281193,0.0933021131262,33.365422121,0.171848258526,0.076448131633,0.0827636738109,14.6973702235
147,same-sex,GAYWEDABC,ABCWP,3/8/12,150,151,36.0,17.0,,,,,7.0,36.0,5.0,55.21,USABCWP.031612.R45,1003,101.0,200,210,0,0,0,0,0,1,7/25/15,2012-03-08,2012.18306011,1049,0.5521,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.537120929709,0.47945327059,0.631186004994,0.151732734405,173.0,0.53364636152,0.00347456818906,0.271955124192,0.0725494798982,0.150106058707,0.0433133710501,34.6755327789,0.0293530907346,8.43964089975,-0.00806658133014,-0.00385789725354,58.296546252,0.199405644294,0.106792687657,0.0374196720647,26.2358918792
172,same-sex,GAYWEDPSR,PSRA,4/4/12,150,151,22.0,25.0,0.0,0.0,0.0,0.0,21.0,22.0,11.0,52.2,USPSRA.042512.R21FB,1805,100.0,200,210,0,0,0,0,0,1,10/15/12,2012-04-04,2012.2568306,1053,0.522,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541209530468,0.495628665976,0.642226597189,0.146597931213,127.0,0.535332444506,0.0058770859618,0.269007004305,0.0683028650298,0.157055462176,0.0466218585276,6.50892398862,0.024272795826,0.467061910834,0.00329256769832,0.0219551638879,9.419734843,0.200704139275,0.110433603648,0.0209802281277,6.04186207778
133,same-sex,GAYWED,GALLUP,5/3/12,150,151,50.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,2.0,51.0,USGALLUP.050812.R01,1024,100.0,200,210,0,0,0,0,0,1,10/15/12,2012-05-03,2012.33606557,1057,0.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.490763625174,0.645331447971,0.154567822797,69.0,0.537022444227,-0.027022444227,0.183245587673,0.055987129227,0.0883567207604,0.0365480917177,0.418933789961,0.00961970473579,0.0247862838651,0.00122871580772,0.0113103545843,-49.082725675,0.127258458446,0.0518086290426,0.00839098892807,0.394147506096
157,same-sex,GAYWEDFOX,FOX,5/13/12,150,151,37.0,33.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,73.7,USASFOX.051612A.R43,913,100.0,200,210,0,0,0,0,0,1,10/15/12,2012-05-13,2012.36338798,1058,0.737,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.554119113349,0.48125468121,0.635769312271,0.154514631061,229.0,0.537445551177,0.0166735621723,0.322895428233,0.0852476091457,0.262666335621,0.0678850568481,28.7636921746,0.0602247253799,7.69445189268,0.0164845242522,-0.00246037761597,27.008331879,0.237647819088,0.194781278773,0.0437402011277,21.069240282
148,same-sex,GAYWEDABC,ABCWP,5/18/12,150,151,39.0,14.0,,,,,7.0,32.0,8.0,57.61,USABCWP.052312.R23,1004,100.0,200,210,0,0,0,0,0,1,7/25/15,2012-05-18,2012.37704918,1059,0.5761,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.561120929709,0.488877139014,0.641150983062,0.152273844048,289.0,0.537868899728,0.0232520299817,0.304921149656,0.0778909304852,0.241124352176,0.0608220643269,47.1105535058,0.0501903499989,12.1136526617,0.0133143699354,0.000378211846139,62.637165901,0.227030219171,0.180302287849,0.0368759800635,34.9969008441
134,same-sex,GAYWED,ORC,5/29/12,150,151,54.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,3.0,56.25,USORC.060612.R22,1009,99.0,200,210,0,0,0,0,0,1,7/25/15,2012-05-29,2012.40710383,1061,0.5625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.486646854912,0.639623276382,0.15297642147,317.0,0.538716319437,0.0237836805626,0.288687794986,0.073117054029,0.219342227512,0.0558776244952,57.3501414637,0.0196807906805,14.5036422684,0.00481418899926,-0.00898181106471,91.322212428,0.215570740957,0.163464603017,0.0148666016813,42.8464991953
219,same-sex,MARHOMO,NORC,6/1/12,150,151,323.0,315.0,,,,,183.0,314.0,839.0,56.21,GSS 2012 Cross Section data,1974,100.0,200,210,0,0,0,0,0,1,6/28/13,2012-06-01,2012.41530055,1061,0.5621,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.53751992768,0.486646854912,0.639623276382,0.15297642147,317.0,0.538716319437,-0.00119639175766,0.288687794986,0.073117054029,0.219342227512,0.0558776244952,57.3501414637,0.0196807906805,14.5036422684,0.00481418899926,-0.00898181106471,91.322212428,0.215570740957,0.163464603017,0.0148666016813,42.8464991953
